what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309316187622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309316191405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316193415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316451270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309316452418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316453373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309316465794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316467154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316467748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316470665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309316471633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316472101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316479998
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309316482277
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309316485133
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309316491568
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1309316494742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316495444
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309316496609
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309316499052
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309316503021
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309316505604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316506881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1309316506892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316527582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316528902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316530303
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309316531756
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309316533726
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1309316535787
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309316536500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316541097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316543296
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309316544570
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309316548481
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1309316550941
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309316555111
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1309316557329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1309316559079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316560307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316562380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316565751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1309316567134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316567870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316575324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316578768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316592928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316599213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316611678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316613956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316754037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316763470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316764390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316765013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316774913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316777098
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316777923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316779067
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316795089
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316800399
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316803085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316808994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316809879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316816004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316818761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316821199
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316822381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316840135
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316841721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316853115
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316855032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316859004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316859681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316860840
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1309316867200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309316867509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309316867871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316868227
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1309316869596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316872230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316872966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316873588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316892890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316893971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316905192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316917624
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316918497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316919146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316926212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309316930870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309316931933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316932281
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309316935050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316935782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316936586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316937003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316938002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316938894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316947024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309316948900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316950471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309316951313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1309316951699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316953589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316957414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316957903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316960530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309316962984
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309316968497
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309316974011
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1309316979285
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309316984915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1309316985703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309316986250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1309316987447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309316988028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316988899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316992765
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309316993455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316996202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309316997886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309316998844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309316999215
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309317000249
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309317002451
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1309317004912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309317024926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317028853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317034891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317037520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317049031
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309317051246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309317053723
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317054388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317054571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317055806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309317061542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317062201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1309317064697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317065290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309317069091
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309317069253
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309317069396
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309317069547
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309317069690
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1309317069869
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309317072533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317073972
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1309317075260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317077211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317077384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317077572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317077774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317078097
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309317079162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317080230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1309317080836
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1309317081704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1309317082086
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309317082440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317083188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1309317083875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317084273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317084770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1309317089343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1309317089812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1309317090381
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309317091083
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1309317091896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317092284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317093393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317093842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317094371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317095081
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1309317096593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1309317097929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317098577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309317101936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309317106579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317108697
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1309317109448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1309317110225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317110789
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1309317113761
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1309317113788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317119164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317128342
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317131718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1309317133628
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309317134924
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309317138067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317138447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317141100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317143943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317161969
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309317165220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317165676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1309317166814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317168065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317171692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317174219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1309317176338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1309317177122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317177468
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309317178807
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309317180435
activated,view,org.python.pydev,2.2.0.2011062419,"org.python.pydev.navigator.view",1309317188718
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1309317192219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317202676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1309317217105
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1309317219104
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309317227626
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1309317237042
activated,editor,org.python.pydev,2.2.0.2011062419,"org.python.pydev.editor.PythonEditor",1309317242587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1309317266052
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317266154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317266312
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317266459
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317266599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317266769
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1309317266936
